title,location,price,bedrooms,bathrooms,agency,link,desc
5 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","450,000",5,5,dakima-home-international,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-spring-valley-3815926,5 Bed Townhouse with En Suite in Spring Valley
1 Bed House with En Suite at Thigiri,"101, Thigiri, Westlands","150,000",1,2,kenya-classic-homes,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-thigiri-3815919,1 Bed House with En Suite at Thigiri
6 Bed Villa with En Suite at Off Loresho Ridge,"Off Loresho Ridge, Loresho, Westlands","650,000",6,6,mambo-properties-enterprise,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-rent-loresho-3815893,6 Bed Villa with En Suite at Off Loresho Ridge
4 Bed Townhouse with En Suite at Ruiru,Ruiru,"85,000",4,4,mk-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ruiru-3815768,4 Bed Townhouse with En Suite at Ruiru
3 Bed Townhouse with En Suite at Riverside Drive,"riverside drive, Riverside, Westlands","300,000",3,2,origin-homes,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-riverside-3815771,3 Bed Townhouse with En Suite at Riverside Drive
4 Bed House with En Suite in Runda,"Runda, Westlands","300,000",4,4,dakima-home-international,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3815767,4 Bed House with En Suite in Runda
4 Bed Townhouse with En Suite at Kileleshwa,"kileleshwa, Kileleshwa","330,000",4,4,origin-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3815761,4 Bed Townhouse with En Suite at Kileleshwa
2 Bed House in Karen,Karen,"130,000",2,nan,moulding-grace-real-estate,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-karen-8-3492694,2 Bed House in Karen
3 Bed House with En Suite at Awali Estate,"Awali Estate, Vipingo","150,000",3,3,knight-frank,https://www.buyrentkenya.com/listings/furnished-3-bedroom-house-for-rent-vipingo-3774598,3 Bed House with En Suite at Awali Estate
5 Bed Townhouse with En Suite at Convent Drive,"Convent drive, Lavington","300,000",5,6,evance,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3815657,5 Bed Townhouse with En Suite at Convent Drive
3 Bed House in Karen,Karen,"135,000",3,4,moulding-grace-real-estate,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3815586,3 Bed House in Karen
2 Bed House at Near Hardy Shopping Centre,"Near Hardy Shopping Centre, Karen","250,000",2,2,allione-real-estate,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-karen-3815437,2 Bed House at Near Hardy Shopping Centre
5 Bed Townhouse with En Suite in Loresho,"Loresho, Westlands","650,000",5,5,eden-height-realty,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-loresho-3815376,5 Bed Townhouse with En Suite in Loresho
4 Bed House with En Suite in Lavington,Lavington,"546,000",4,4,eden-height-realty,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3815371,4 Bed House with En Suite in Lavington
5 Bed Townhouse with En Suite in Lavington,Lavington,"400,000",5,5,potaria-properties,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3815201,5 Bed Townhouse with En Suite in Lavington
2 Bed House with En Suite in Runda,"Runda Nairobi, Runda, Westlands","150,000",2,2,spacetech-enterprises,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-runda-3815167,2 Bed House with En Suite in Runda
5 Bed House with En Suite at Runda,"Runda, Westlands","650,000",5,5,origin-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3815054,5 Bed House with En Suite at Runda
3 Bed Townhouse with En Suite at Runda,"Runda, Westlands","580,000",3,4,origin-homes,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3815044,3 Bed Townhouse with En Suite at Runda
5 Bed Townhouse with En Suite at Lavington,Lavington,"500,000",5,5,origin-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3815042,5 Bed Townhouse with En Suite at Lavington
2 Bed House with En Suite at New Kitisuru Road,"New kitisuru road, Kitisuru, Westlands","150,000",2,3,citywing-consult,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-kitisuru-3815017,2 Bed House with En Suite at New Kitisuru Road
4 Bed Townhouse with En Suite in Kileleshwa,Kileleshwa,"300,000",4,5,glo-realtors,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kileleshwa-3814852,4 Bed Townhouse with En Suite in Kileleshwa
4 Bed House with En Suite at Runda,"Runda, Westlands","450,000",4,4,wealthlink-realtors-ltd,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-runda-3814843,4 Bed House with En Suite at Runda
5 Bed House with En Suite in Runda,"Runda Nairobi, Runda, Westlands","350,000",5,5,spacetech-enterprises,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3814819,5 Bed House with En Suite in Runda
5 Bed Townhouse with En Suite in Kileleshwa,Kileleshwa,"450,000",5,5,kensimenterprises,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-kileleshwa-3814814,5 Bed Townhouse with En Suite in Kileleshwa
5 Bed House with En Suite at Ole Nguruone Road,"Ole Nguruone Road, Lavington","300,000",5,5,fit-property,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3606046,5 Bed House with En Suite at Ole Nguruone Road
5 Bed House with En Suite in Runda,"Runda, Westlands","520,000",5,5,dakima-home-international,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3814708,5 Bed House with En Suite in Runda
4 Bed Townhouse with En Suite in Lavington,Lavington,"350,000",4,5,wealthlink-realtors-ltd,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3814667,4 Bed Townhouse with En Suite in Lavington
4 Bed Townhouse with Staff Quarters at Near Un Headquarters,"Near UN headquarters, Runda, Westlands","350,000",4,4,allione-real-estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3814635,4 Bed Townhouse with Staff Quarters at Near Un Headquarters
4 Bed Villa with En Suite in Kiambu Road,Kiambu Road,"350,000",4,5,blessed-shelters-agency,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3814619,4 Bed Villa with En Suite in Kiambu Road
4 Bed Townhouse with En Suite at Lavington Green,"Maziwa, Lavington green, Lavington","340,000",4,4,lavingtonmanagement,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3814618,4 Bed Townhouse with En Suite at Lavington Green
4 Bed Townhouse with En Suite in Karen,Karen,"550,000",4,5,prince-classic-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-karen-3814611,4 Bed Townhouse with En Suite in Karen
4 Bed House in Kiambu Town,Kiambu Town,"130,000",4,nan,coralinternational-ltd,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-town-3814494,4 Bed House in Kiambu Town
3 Bed House with En Suite in Riverside,"Riverside, Westlands","300,000",3,4,glo-realtors,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-riverside-3814483,3 Bed House with En Suite in Riverside
5 Bed Townhouse with En Suite in Runda,"Runda, Westlands","550,000",5,5,good-faith-real-estate-ltd,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-runda-3814487,5 Bed Townhouse with En Suite in Runda
4 Bed Townhouse with En Suite at Garden Estate Road,"Garden estate  road, Ridgeways","330,000",4,4,citywing-consult,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ridgeways-3814407,4 Bed Townhouse with En Suite at Garden Estate Road
4 Bed House with En Suite at Eastern Bypass,"Varsityville, EASTERN BYPASS, Kamakis, Ruiru","90,000",4,4,alepac-homes-care,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kamakis-3814365,4 Bed House with En Suite at Eastern Bypass
5 Bed Townhouse with En Suite in Lower Kabete,"Lower Kabete, Westlands","380,000",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lower-kabete-3814362,5 Bed Townhouse with En Suite in Lower Kabete
6 Bed House with En Suite in Gigiri,"Gigiri, Westlands","450,000",6,6,nascent-properties,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-gigiri-3814350,6 Bed House with En Suite in Gigiri
4 Bed Villa with En Suite in Ridgeways,Ridgeways,"320,000",4,4,nascent-properties,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-ridgeways-3814357,4 Bed Villa with En Suite in Ridgeways
4 Bed House with En Suite at Rosslyn Lonne Tree,"2, Rosslyn lonne tree, Rosslyn, Westlands","580,000",4,4,jaros-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-rosslyn-3814177,4 Bed House with En Suite at Rosslyn Lonne Tree
5 Bed House with En Suite at Nyari Estate,"2600, Nyari Estate, Nyari, Westlands","400,000",5,4,jaros-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3814134,5 Bed House with En Suite at Nyari Estate
4 Bed Townhouse with En Suite at Spring Valley,"spring valley, Spring Valley, Westlands","455,000",4,4,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3814137,4 Bed Townhouse with En Suite at Spring Valley
4 Bed Townhouse with En Suite at Lavington,"lavington, Lavington","380,000",4,4,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3814125,4 Bed Townhouse with En Suite at Lavington
3 Bed House with En Suite at Runda,"runda, Runda, Westlands","280,000",3,3,rayalink-properties,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-runda-3814116,3 Bed House with En Suite at Runda
5 Bed Townhouse with En Suite in Lavington,Lavington,"540,000",5,6,trendy-living,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3814110,5 Bed Townhouse with En Suite in Lavington
4 Bed Townhouse with En Suite at Karen,"karen, Karen","220,000",4,4,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-karen-3814105,4 Bed Townhouse with En Suite at Karen
6 Bed Townhouse with En Suite at Karen,"karen, Karen","420,000",6,6,rayalink-properties,https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-rent-karen-3814096,6 Bed Townhouse with En Suite at Karen
4 Bed Townhouse with En Suite at Bendera,"16, Bendera, Spring Valley, Westlands","450,000",4,4,jaros-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3814092,4 Bed Townhouse with En Suite at Bendera
4 Bed House with En Suite at Westlands,"westlands, Spring Valley, Westlands","450,000",4,4,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-spring-valley-3814086,4 Bed House with En Suite at Westlands
5 Bed House with En Suite at Karen,"karen, Karen","350,000",5,5,rayalink-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-karen-3814072,5 Bed House with En Suite at Karen
4 Bed Townhouse with En Suite at Brookside Drive,"Brookside 41, Brookside Drive, Brookside, Westlands","190,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-brookside-3813986,4 Bed Townhouse with En Suite at Brookside Drive
5 Bed House with En Suite in Runda,"Runda, Westlands","500,000",5,5,dakima-home-international,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3813985,5 Bed House with En Suite in Runda
4 Bed Villa with En Suite in Karen,Karen,"350,000",4,3,point-properties-limited,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-karen-3813949,4 Bed Villa with En Suite in Karen
5 Bed Townhouse with En Suite in Lower Kabete,"Lower kabete rd Nairobi, Lower Kabete, Westlands","6,000",5,6,spacetech-enterprises,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lower-kabete-3813927,5 Bed Townhouse with En Suite in Lower Kabete
4 Bed Townhouse with En Suite in Spring Valley,"Spring valley Nairobi, Spring Valley, Westlands","3,500",4,5,spacetech-enterprises,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3813926,4 Bed Townhouse with En Suite in Spring Valley
5 Bed Villa with En Suite at Lavington,"lavington, Lavington","581,000",5,5,a-list-real-estate,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lavington-3813805,5 Bed Villa with En Suite at Lavington
3 Bed House with En Suite in Muthaiga,Muthaiga,"518,000",3,3,pam-golding-properties,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-muthaiga-3813774,3 Bed House with En Suite in Muthaiga
4 Bed Villa with En Suite at Tilisi,"Tilisi, Redhill","260,000",4,4,simkar-group-limited,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-red-hill-3813763,4 Bed Villa with En Suite at Tilisi
4 Bed Villa with En Suite in Runda,"Runda, Westlands","350,000",4,4,kensimenterprises,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-runda-3813738,4 Bed Villa with En Suite in Runda
3 Bed House with En Suite in Lower Kabete,"Lower Kabete, Westlands","453,135",3,3,pam-golding-properties,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-lower-kabete-3813718,3 Bed House with En Suite in Lower Kabete
5 Bed House with En Suite at Kitisuru,"kitisuru, Kitisuru, Westlands","560,000",5,6,good-life-global,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kitisuru-3813677,5 Bed House with En Suite at Kitisuru
5 Bed House with En Suite at Kiambu,"66, Karura Munyaka Road, Kiambu, Redhill","160,000",5,4,proam-group,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-red-hill-3813617,5 Bed House with En Suite at Kiambu
4 Bed Townhouse with En Suite in Lavington,Lavington,"270,000",4,5,prince-classic-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3813498,4 Bed Townhouse with En Suite in Lavington
4 Bed House with En Suite at Loresho Ridge,"Loresho ridge 34, Loresho ridge, Loresho, Westlands","400,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3813470,4 Bed House with En Suite at Loresho Ridge
2 Bed Townhouse with En Suite at Off Rosslyn Lone Tree Rd,"2, Off Rosslyn lone tree rd, Rosslyn, Westlands","320,000",2,nan,blue-zone-properties,https://www.buyrentkenya.com/listings/furnished-2-bedroom-townhouse-for-rent-rosslyn-3813453,2 Bed Townhouse with En Suite at Off Rosslyn Lone Tree Rd
4 Bed Townhouse with En Suite at Westlands,"westlands, Kitisuru, Westlands","494,000",4,2,rayalink-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kitisuru-3813310,4 Bed Townhouse with En Suite at Westlands
4 Bed House with En Suite at Kitisuru,"Kitisuru, Westlands","330,000",4,5,good-life-global,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3813316,4 Bed House with En Suite at Kitisuru
4 Bed House with En Suite in Lavington,Lavington,"350,000",4,5,trendy-living,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-lavington-3813270,4 Bed House with En Suite in Lavington
4 Bed House with En Suite in Gigiri,"Gigiri, Westlands","420,100",4,3,cura-international-limited,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3803221,4 Bed House with En Suite in Gigiri
5 Bed Villa with En Suite in Runda,"Runda, Westlands","580,000",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-runda-3813176,5 Bed Villa with En Suite in Runda
5 Bed House with En Suite in Runda,"Runda, Westlands","400,000",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3813168,5 Bed House with En Suite in Runda
4 Bed House with En Suite in Gigiri,"Gigiri, Westlands","400,000",4,4,nascent-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-gigiri-3813147,4 Bed House with En Suite in Gigiri
4 Bed Townhouse at Tilisi,"Tilisi, Limuru","170,000",4,4,homekenya24,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-limuru-3813010,4 Bed Townhouse at Tilisi
2 Bed House with En Suite in Runda,"Runda, Westlands","169,000",2,2,darpan-ventures,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-runda-3812987,2 Bed House with En Suite in Runda
8 Bed House with En Suite in Kyuna,"Kyuna, Westlands","900,000",8,9,nascent-properties,https://www.buyrentkenya.com/listings/8-bedroom-house-for-rent-kyuna-3812809,8 Bed House with En Suite in Kyuna
6 Bed Villa with En Suite in Loresho,"Loresho, Westlands","600,000",6,7,nascent-properties,https://www.buyrentkenya.com/listings/6-bedroom-villa-for-rent-loresho-3812805,6 Bed Villa with En Suite in Loresho
4 Bed House with En Suite at Loresho Kibagare,"Loresho kibagare 24, Loresho kibagare, Loresho, Westlands","650,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3812668,4 Bed House with En Suite at Loresho Kibagare
4 Bed House with En Suite at Nyari Estate,"Nyari estate, Nyari, Westlands","350,000",4,5,franic-villa-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-nyari-3804556,4 Bed House with En Suite at Nyari Estate
6 Bed House with Swimming Pool at Kibagare Way,"Kibagare way 67, Kibagare way, Loresho, Westlands","650,000",6,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-loresho-3812651,6 Bed House with Swimming Pool at Kibagare Way
4 Bed House with En Suite at Kitisuru Road,"Kitisuru Road  46, Kitisuru Road, Kitisuru, Westlands","350,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3812650,4 Bed House with En Suite at Kitisuru Road
4 Bed House with En Suite at Kitisuru Road,"Kitisuru Road  46, Kitisuru Road, Kitisuru, Westlands","516,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3812648,4 Bed House with En Suite at Kitisuru Road
3 Bed Villa with En Suite in Kenyatta Road,Kenyatta Road,"80,000",3,3,nimac-properties-ltd,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-kenyatta-road-3812638,3 Bed Villa with En Suite in Kenyatta Road
5 Bed Townhouse with En Suite at Convent Drive,"Convent Drive, Lavington","380,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3812636,5 Bed Townhouse with En Suite at Convent Drive
6 Bed House with En Suite at Muthaiga Road,"Muthaiga Road 45, Muthaiga Road, Muthaiga","1,300",6,7,nairobi-royal-homes,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-muthaiga-3812634,6 Bed House with En Suite at Muthaiga Road
2 Bed House with En Suite in Kileleshwa,Kileleshwa,"80,000",2,2,glo-realtors,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-kileleshwa-3812182,2 Bed House with En Suite in Kileleshwa
5 Bed Townhouse with En Suite in Loresho,"Loresho, Westlands","570,000",5,5,kensimenterprises,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-loresho-3812530,5 Bed Townhouse with En Suite in Loresho
4 Bed Townhouse with En Suite in Kyuna,"Kyuna, Westlands","275,000",4,4,kensimenterprises,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kyuna-3812534,4 Bed Townhouse with En Suite in Kyuna
7 Bed House with En Suite in Thome,"Thome, Roysambu","300,000",7,10,royani-properties-limited,https://www.buyrentkenya.com/listings/furnished-7-bedroom-house-for-rent-thome-3795510,7 Bed House with En Suite in Thome
4 Bed House with En Suite in Runda,"Runda, Westlands","300,000",4,5,royani-properties-limited,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-runda-3811662,4 Bed House with En Suite in Runda
4 Bed House with En Suite at Eden Ville Estate Opposite Five Star Meadows,"Eden Ville Estate Opposite Five Star Meadows, Kiambu Road","170,000",4,3,nan,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3406558,4 Bed House with En Suite at Eden Ville Estate Opposite Five Star Meadows
4 Bed Villa with En Suite in Kiambu Road,Kiambu Road,"362,000",4,5,royani-properties-limited,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-1-3598089,4 Bed Villa with En Suite in Kiambu Road
4 Bed House with En Suite in Runda,"Runda, Westlands","365,000",4,3,royani-properties-limited,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-runda-3756486,4 Bed House with En Suite in Runda
4 Bed House with En Suite in Kiambu Road,Kiambu Road,"265,000",4,4,royani-properties-limited,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3785341,4 Bed House with En Suite in Kiambu Road
4 Bed House with En Suite in Loresho,"Loresho, Westlands","350,000",4,3,kensimenterprises,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-loresho-3812538,4 Bed House with En Suite in Loresho
5 Bed Townhouse with En Suite in Loresho,"Loresho, Westlands","580,000",5,5,bethel-prime-properties,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-loresho-3812474,5 Bed Townhouse with En Suite in Loresho
3 Bed Townhouse with En Suite at Ridgeways Road,"Ridgeways, Ridgeways road","300,000",3,4,franic-villa-properties,https://www.buyrentkenya.com/listings/furnished-3-bedroom-townhouse-for-rent-ridgeways-3776401,3 Bed Townhouse with En Suite at Ridgeways Road
4 Bed House with En Suite at New Kitisuru,"New kitisuru, Kitisuru, Westlands","370,000",4,4,franic-villa-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kitisuru-3783895,4 Bed House with En Suite at New Kitisuru
4 Bed House with En Suite at Runda,"Runda Ruaka road, Runda, Westlands","580,000",4,5,franic-villa-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3811448,4 Bed House with En Suite at Runda
1 Bed House with En Suite in Nyari,"Nyari, Westlands","120,000",1,1,potaria-properties,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-nyari-3812429,1 Bed House with En Suite in Nyari
2 Bed House with En Suite in Kileleshwa,Kileleshwa,"90,000",2,2,potaria-properties,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-kileleshwa-3812421,2 Bed House with En Suite in Kileleshwa
5 Bed House with En Suite in Runda,"Runda, Westlands","380,000",5,4,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3812396,5 Bed House with En Suite in Runda
5 Bed House with En Suite at Lavington,"14 Lavington, Lavington","380,000",5,6,valleyview-realtors,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3812380,5 Bed House with En Suite at Lavington
5 Bed Townhouse with En Suite at Brookside,"20 Brookside, Brookside, Westlands","160,000",5,5,valleyview-realtors,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-brookside-3812379,5 Bed Townhouse with En Suite at Brookside
4 Bed Villa with En Suite in Kiambu Road,Kiambu Road,"190,000",4,6,crestace-real-estate-ltd,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3812376,4 Bed Villa with En Suite in Kiambu Road
5 Bed House with En Suite at Brookside,"12 Brookside, Brookside, Westlands","300,000",5,6,valleyview-realtors,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-brookside-3812378,5 Bed House with En Suite at Brookside
2 Bed House with En Suite at Eliud Mathu,"Eliud mathu, Runda, Westlands","140,000",2,2,citywing-consult,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-runda-3812371,2 Bed House with En Suite at Eliud Mathu
4 Bed House with En Suite at Runda,"Runda, Westlands","516,000",4,4,a-list-real-estate,https://www.buyrentkenya.com/listings/furnished-4-bedroom-house-for-rent-runda-3812344,4 Bed House with En Suite at Runda
5 Bed House with En Suite at Lower Kabete,"Lower Kabete, Westlands","1,090",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lower-kabete-3812330,5 Bed House with En Suite at Lower Kabete
2 Bed House with Garden in Runda,"Runda, Westlands","193,500",2,nan,final-find-realtors,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-runda-3812281,2 Bed House with Garden in Runda
4 Bed House with En Suite in Nyari,"Nyari, Westlands","400,000",4,4,dakima-home-international,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-nyari-3812302,4 Bed House with En Suite in Nyari
5 Bed House with En Suite in Runda,"Runda, Westlands","600,000",5,nan,final-find-realtors,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3812275,5 Bed House with En Suite in Runda
5 Bed House with Swimming Pool in Runda,"Runda, Westlands","580,500",5,nan,final-find-realtors,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3812263,5 Bed House with Swimming Pool in Runda
7 Bed House with En Suite in Karen,Karen,"450,000",7,7,leilach-properties,https://www.buyrentkenya.com/listings/7-bedroom-house-for-rent-karen-3794932,7 Bed House with En Suite in Karen
5 Bed Townhouse with En Suite at Lavington Mall,"Lavington mall 34, Lavington Mall, Lavington","550,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3811938,5 Bed Townhouse with En Suite at Lavington Mall
4 Bed Townhouse with En Suite in Runda,"Runda, Westlands","300,000",4,4,farman-real-estate,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3793847,4 Bed Townhouse with En Suite in Runda
5 Bed Townhouse with En Suite in Lavington,Lavington,"350,000",5,6,farman-real-estate,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3790382,5 Bed Townhouse with En Suite in Lavington
4 Bed Villa in Karen,Karen,"400,000",4,4,malili,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-karen-3811731,4 Bed Villa in Karen
2 Bed House with En Suite at Bondeni,"Bondeni, Mombasa CBD, Mombasa Island","40,000",2,2,tysons-limited,https://www.buyrentkenya.com/listings/2-bedroom-house-for-rent-mombasa-cbd-3710600,2 Bed House with En Suite at Bondeni
5 Bed House with En Suite in Nyari,"Nyari, Westlands","280,000",5,4,tysons-limited,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-nyari-3782703,5 Bed House with En Suite in Nyari
3 Bed Townhouse with En Suite in Ngong Road,Ngong Road,"120,000",3,2,tysons-limited,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-ngong-road-3783147,3 Bed Townhouse with En Suite in Ngong Road
5 Bed Townhouse with En Suite in Rosslyn,"Rosslyn, Westlands","580,000",5,5,nascent-properties,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-rosslyn-3811594,5 Bed Townhouse with En Suite in Rosslyn
4 Bed House with En Suite in Runda,"Runda, Westlands","500,000",4,4,potaria-properties,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3809745,4 Bed House with En Suite in Runda
4 Bed Villa with En Suite in Kiambu Road,Kiambu Road,"375,000",4,5,blessed-shelters-agency,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3811505,4 Bed Villa with En Suite in Kiambu Road
4 Bed Townhouse with En Suite in Westlands Area,"Kyuna Nairobi, Westlands Area, Westlands","275,000",4,5,spacetech-enterprises,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-westlands-area-3811424,4 Bed Townhouse with En Suite in Westlands Area
4 Bed Townhouse with En Suite at Lavington,"8 Lavington, Lavington","160,000",4,3,valleyview-realtors,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3789494,4 Bed Townhouse with En Suite at Lavington
